ID;Datum;BEOCODE;QUELLNR;O2 Milligram;O2 Prozent;Leitfaehigkeit;pH;TEMP_WASSER;Schuettung;SCHUETTUNG_METHODE;FOTO;BEMERKUNG;TEMP_LUFT;SCHUETTUNG_GESAMT;WETTER_VORTAG;WETTER_MESSTAG;Month
85;09.01.2012;328;503;10,02;86,4;197,3;7,87;5,3;5;1;1;15m unterhalb der BrŸcke;NA;NA;7;6;NA
89;09.01.2012;328;350;10,84;96,1;NA;8,13;4,9;0,5;1;1;ziemlich zugeschneit;NA;NA;7;4;NA
86;09.01.2012;328;0;10,63;90,8;237;7,75;6;0,4;1;1;35m unterhalb der BrŸcke;NA;NA;7;6;NA
88;10.01.2012;328;576;10,42;92,7;224;8,01;7,3;110;1;1;;NA;NA;6;4;NA
91;10.01.2012;328;578;10,66;94,3;230;8,12;7;40;1;1;;NA;NA;6;4;NA
84;10.01.2012;328;459;10,88;94,5;183;7,9;4,7;12;1;1;7m unterhalb der Wand w/3m zugeschneit;NA;NA;6;4;NA
87;10.01.2012;328;592;11,13;93,8;218,4;8,16;5,3;7;1;1;;NA;NA;6;4;NA
108;23.01.2012;328;576;10,15;90,9;226;8,06;6,9;115;1;1;;NA;NA;0;0;NA
111;23.01.2012;328;578;10,65;94;231;8,05;6,5;45;1;1;;NA;NA;0;0;NA
105;23.01.2012;328;503;10,14;89,1;189,6;7,84;5,6;12;1;1;15m unterhalb der BrŸcke;NA;NA;0;0;NA
107;23.01.2012;328;592;10,92;93,5;217,2;8,15;5,4;10;1;1;Ya;NA;NA;0;0;NA
106;23.01.2012;328;0;10,57;91,6;222;7,83;6,3;5;1;1;35m unterhalb der BrŸcke;NA;NA;0;0;NA
109;23.01.2012;328;350;10,34;93,8;264;8,03;5;0,5;1;1;Ya;NA;NA;0;0;NA
104;24.01.2012;328;459;10,7;94,5;192,9;8,04;4,9;12;1;1;15mvor der Wand;NA;NA;0;0;NA
110;24.01.2012;328;978;10,47;90,9;201,5;7,33;6,1;3;1;1;;NA;NA;0;0;NA
130;06.02.2012;328;578;10,59;92,8;230;8,15;6,9;40;1;1;;NA;NA;1;1;NA
124;06.02.2012;328;459;10,75;93,8;185,6;8,15;4,6;10;1;1;15mvor der Wand;NA;NA;1;1;NA
127;06.02.2012;328;592;10,85;92,5;216,7;7,61;5,5;7;1;1;;NA;NA;1;1;NA
125;06.02.2012;328;503;9,77;84,6;200,8;7,82;5,3;5;1;1;20m unterhalb des Wegs;NA;NA;1;1;NA
126;06.02.2012;328;0;10,52;89,7;253;7,75;5,7;1;1;1;30m unterhalb des Stegs;NA;NA;1;1;NA
129;08.02.2012;328;350;10,44;93,8;259;7,87;5;0,5;1;1;;NA;NA;6;1;NA
148;22.02.2012;328;576;10,21;90;225;7,82;6,9;80;1;1;;NA;NA;1;1;NA
150;22.02.2012;328;578;10,48;92,2;230;8,15;6,9;30;1;1;;NA;NA;1;1;NA
144;22.02.2012;328;459;;92,6;180;8,03;4,9;8;1;1;15mvor der Wand;NA;NA;1;1;NA
147;22.02.2012;328;592;10,87;92,4;215,3;8,03;5,3;3;1;1;;NA;NA;1;1;NA
145;22.02.2012;328;503;8,88;76,4;211,9;7,75;5,2;0,5;1;1;25m unterhalb des Wegs;NA;NA;1;1;NA
146;22.02.2012;328;0;10,86;87,3;248;7,99;3,8;0,1;1;1;35m unterhalb der BrŸcke;NA;NA;1;1;NA
149;23.02.2012;328;350;10,35;93,1;264;8,04;5,1;0,5;1;1;;NA;NA;1;1;NA
151;28.02.2012;328;978;10,56;92,1;193,1;7,45;6,3;5;1;1;;NA;NA;0;0;NA
168;06.03.2012;328;576;10,16;91,4;212,9;8;7;80;1;1;;NA;NA;6;2;NA
171;06.03.2012;328;578;10,42;93,4;218,7;8,14;7,1;30;1;1;;NA;NA;6;2;NA
167;06.03.2012;328;592;10,9;93;220;8,19;5,4;15;1;1;;NA;NA;6;2;NA
170;06.03.2012;328;978;10,7;92,7;182,9;7,35;6,1;10;1;1;;NA;NA;6;2;NA
164;06.03.2012;328;459;10,69;94,4;184;8,17;5;8;1;1;8m unterhalb der Wand;NA;NA;6;2;NA
165;06.03.2012;328;503;10,14;88,5;179,3;7,95;5,5;5;1;1;15m unterhalb der BrŸcke;NA;NA;6;2;NA
166;06.03.2012;328;0;10,5;91,4;204,4;7,63;6,3;1;1;1;30m unterhalb des Stegs;NA;NA;6;2;NA
169;06.03.2012;328;350;10,48;93,5;261;8,27;4,9;0,5;1;1;;NA;NA;6;2;NA
188;20.03.2012;328;576;10,05;89,9;225;8,14;7,2;80;1;1;;NA;NA;4;1;NA
190;20.03.2012;328;978;10,96;94,3;184,6;7,94;6,1;50;1;1;;NA;NA;4;1;NA
191;20.03.2012;328;578;10,3;92,3;228;8,02;7,5;40;1;1;;NA;NA;4;1;NA
185;20.03.2012;328;503;10,82;92,9;182,6;7,72;5,6;20;1;1;10 m unter der BrŸcke;NA;NA;4;1;NA
187;20.03.2012;328;592;10,88;92,8;221;7,92;5,8;15;1;1;;NA;NA;4;1;NA
184;20.03.2012;328;459;10,4;92;188,5;7,7;5,1;15;1;1;5 m von der Wand;NA;NA;4;1;NA
186;20.03.2012;328;0;10,57;91,4;203,6;7,5;6,5;10;1;1;20 m unterhalb d. Steg;NA;NA;4;1;NA
189;20.03.2012;328;350;10,39;93,3;264;7,71;5,1;0,3;1;1;;NA;NA;4;1;NA
325;03.04.2012;327;576;10,11;93,4;224;7,77;7,5;80;1;1;;NA;NA;1;1;NA
327;03.04.2012;327;578;10,24;94;231;7,93;7,3;40;1;1;;NA;NA;1;1;NA
324;03.04.2012;327;592;10,59;93,8;229;7,91;6,2;3;1;1;;NA;NA;1;1;NA
326;03.04.2012;327;350;10,2;94;266;7,94;5,4;0,5;1;1;;NA;NA;1;1;NA
331;04.04.2012;334;978;10,66;94,9;176;7,53;6,3;70;1;1;;NA;NA;1;1;NA
329;04.04.2012;334;503;10,52;94,2;171,4;7,57;5,9;20;1;1;5 m unterhalb der BrŸcke;NA;NA;1;1;NA
328;04.04.2012;334;459;9,97;92,5;180,5;7,87;5,4;20;1;1;10 m unterhalb der Wand;NA;NA;1;1;NA
330;04.04.2012;334;0;10,28;91,4;194;7,45;6,6;12;1;1;25 m unterhalb der BrŸcke;NA;NA;1;1;NA
335;17.04.2012;345;576;10,25;92,6;227;7,86;7,1;90;1;1;;NA;NA;4;2;NA
337;17.04.2012;345;978;10,45;92,2;185,7;7,87;6,9;80;1;1;;NA;NA;4;2;NA
338;17.04.2012;345;578;10,35;94,1;233;8,13;7,2;45;1;1;;NA;NA;4;2;NA
332;17.04.2012;345;503;10,21;90,2;179,7;7,93;5,4;20;1;1;10 m unterhalb der BrŸcke;NA;NA;4;2;NA
333;17.04.2012;345;0;10,32;90,6;201,2;7,96;6,2;12;1;1;25 m unterhalb der BrŸcke;NA;NA;4;2;NA
334;17.04.2012;345;592;10,63;92,5;222;8,12;5,7;8;1;1;;NA;NA;4;2;NA
336;17.04.2012;345;350;10,15;93;265;7,76;5,3;1;1;1;;NA;NA;4;2;NA
350;01.05.2012;327;978;10,93;95,4;144;7,63;5,63;1000;1;1;;NA;NA;1;1;NA
348;01.05.2012;327;576;10,31;93,7;229;7,93;7,1;100;1;1;;NA;NA;1;1;NA
351;01.05.2012;327;578;10,47;94,9;232;8,24;NA;50;1;1;;NA;NA;1;1;NA
345;01.05.2012;327;503;12,64;109,7;140,6;8,06;5,1;20;1;1;;NA;NA;1;1;NA
346;01.05.2012;327;0;10,95;94,8;160,2;7,85;5,7;20;1;1;;NA;NA;1;1;NA
344;01.05.2012;327;459;10,8;96,7;156,3;8,15;5;15;1;1;;NA;NA;1;1;NA
347;01.05.2012;327;592;10,64;93,2;203,2;8,05;5,6;10;1;1;;NA;NA;1;1;NA
349;01.05.2012;327;350;10,33;94,8;269;8,25;5,6;3;1;1;;NA;NA;1;1;NA
370;16.05.2012;328;978;11,06;95;142,9;7,96;5,3;1000;1;1;;NA;NA;2;6;NA
368;16.05.2012;328;576;10,49;94,9;229;8,04;7,1;110;1;1;;NA;NA;2;6;NA
365;16.05.2012;328;503;11,06;95,5;139,6;7,92;5;80;1;1;20m unter der BrŸke;NA;NA;2;6;NA
367;16.05.2012;328;578;10,64;95,5;233;8,06;7,2;20;1;1;;NA;NA;2;6;NA
364;16.05.2012;328;459;10,66;94;160,9;7,92;4,6;15;1;1;;NA;NA;2;6;NA
371;16.05.2012;328;592;10,84;93,6;190,4;7,96;5,7;10;1;1;;NA;NA;2;6;NA
366;16.05.2012;328;0;10,87;93,2;163,1;7,89;5,6;10;1;1;30m untern Steg;NA;NA;2;6;NA
369;16.05.2012;328;350;10,58;95,3;270;7,52;5,3;2;1;1;;NA;NA;2;6;NA
390;30.05.2012;328;978;11,14;95,7;134,3;8,07;5,3;1000;1;1;;NA;NA;1;1;NA
388;30.05.2012;328;576;10,75;97,8;231;8,02;7;80;1;1;;NA;NA;1;1;NA
391;30.05.2012;328;578;10,35;94,7;232;7,97;7,4;50;1;1;;NA;NA;1;1;NA
385;30.05.2012;328;503;11,22;98;135,2;8,12;5,1;30;1;1;;NA;NA;1;1;NA
387;30.05.2012;328;592;10,01;91,1;175,9;7,82;5,9;20;1;1;;NA;NA;1;1;NA
384;30.05.2012;328;459;10,79;95,4;152,5;8,1;4,9;15;1;1;;NA;NA;1;1;NA
389;30.05.2012;328;350;10,24;94,2;269;7,85;5,6;5;1;1;;NA;NA;1;1;NA
386;30.05.2012;328;0;10,36;92,1;148,4;7,9;5,4;5;1;1;;NA;NA;1;1;NA
418;14.06.2012;111;978;11,39;97,9;145,5;7,95;5,2;1000;1;2;;NA;NA;0;0;NA
416;14.06.2012;111;576;11,2;95,5;199,2;7,92;5,6;500;1;2;500l oben und 500 unten;NA;NA;0;0;NA
419;14.06.2012;111;578;10,76;97,7;234;7,38;7,2;60;1;2;mit Foto vergleichen;NA;NA;0;0;NA
413;14.06.2012;111;503;13,23;114;143,3;8,08;4,8;27;1;2;;NA;NA;0;0;NA
415;14.06.2012;111;592;11,02;95,5;199,2;7,92;5,6;25;1;2;;NA;NA;0;0;NA
414;14.06.2012;111;0;11,31;96,9;158,8;8,08;5,5;17;1;2;;NA;NA;0;0;NA
412;14.06.2012;111;459;11,26;99,2;162,9;7,61;4,7;7;1;2;;NA;NA;0;0;NA
417;14.06.2012;111;350;10,53;95,3;269;7,74;5,3;1;1;2;;NA;NA;0;0;NA
406;27.06.2012;111;978;11,25;97,1;153;;5,3;400;1;1;;NA;NA;3;3;NA
405;27.06.2012;111;503;11,92;102,8;135,9;7,77;4,7;21;1;1;Alle Bacherl zusammen;NA;NA;3;3;NA
424;27.06.2012;111;459;10,88;95,6;153,3;7,67;4,5;6;1;1;;NA;NA;3;3;NA
409;29.06.2012;111;576;8,86;89,1;228;7,96;8,1;300;1;2;Ÿber die Mauer auch noch mal 300;NA;NA;1;5;NA
411;29.06.2012;111;578;10,47;95,5;232;8;7,2;60;1;2;O2 Sonde mu§ geeicht werden, pH-Sonde defekt;NA;NA;1;5;NA
408;29.06.2012;111;592;11,02;94,9;188,6;7,76;5,5;50;1;1;Gesamte SchŸttung 50;NA;NA;1;11;NA
407;29.06.2012;111;0;11,08;94,5;159,6;7,79;5,3;40;1;1;30 m unterhalb der BrŸcke;NA;NA;1;11;NA
410;29.06.2012;111;350;10,2;94,6;266;7,64;6,5;3;1;2;Gewitter beginnt;NA;NA;1;11;NA
431;11.07.2012;111;978;11,13;96,8;162;8,31;5,4;500;1;2;Schaumbildung;NA;NA;1;4;NA
429;11.07.2012;111;576;10,26;93,3;228;8,36;7,2;500;1;2;500 unten und 500 oben?;NA;NA;1;4;NA
432;11.07.2012;111;578;10,55;95,8;229;8,24;7,2;50;1;2;;NA;NA;1;4;NA
428;11.07.2012;111;592;11;95,6;189,1;8,29;5,6;20;1;2;;NA;NA;1;4;NA
426;11.07.2012;111;503;11,28;97,2;141,8;8,4;4,7;15;1;2;bergauf betrachtet:links fliesst es erst am weg, rechts 30 m unterhalb;NA;NA;1;4;NA
425;11.07.2012;111;459;10,99;96,7;154,5;8,36;4,4;10;1;2;PH-ELEKTRODE IST NEU! O2-ELEKTRODE GEEICHT!;NA;NA;1;4;NA
427;11.07.2012;111;0;11,6;95,6;158,7;8,23;5,3;5;1;2;Wasseraustritt auf halber Strecke zwischen BrŸcke und Ache;NA;NA;1;4;NA
430;11.07.2012;111;350;10,48;95,3;270;7,92;5,3;3;1;2;;NA;NA;1;4;NA
439;25.07.2012;111;978;11,13;96,8;181,6;8,2;5,5;600;1;2;Schaumbildung;NA;NA;1;3;NA
437;25.07.2012;111;576;10,18;92,5;227;8,19;7,7;500;1;2;oben 500 unten 500;NA;NA;1;3;NA
440;25.07.2012;111;578;10,54;96;229;8,12;7,2;60;1;2;;NA;NA;1;3;NA
436;25.07.2012;111;592;11;96,1;204,1;8,3;6,1;20;1;2;;NA;NA;1;3;NA
435;25.07.2012;111;0;11,12;95,5;179,2;8,29;5,5;10;1;2;;NA;NA;1;3;NA
433;25.07.2012;111;459;10,6;95,4;164,6;8,45;4,6;10;1;2;;NA;NA;1;3;NA
434;25.07.2012;111;503;11,2;96,7;163;8,21;4,9;3;1;2;Austritt wie 11.7. ;NA;NA;1;3;NA
438;25.07.2012;111;350;10,54;95,3;270;7,91;5,3;3;1;2;SCH€TZUNG?;NA;NA;1;3;NA
450;08.08.2012;111;978;11,81;101,4;169,6;8,27;5,4;500;1;2;;NA;NA;1;3;NA
448;08.08.2012;111;576;10,8;97,4;224;8,16;7,4;400;1;2;oben 300;NA;NA;1;3;NA
451;08.08.2012;111;578;11,15;100,1;230;8,15;7,2;50;1;2;LF-SONDE KALIBRIERT (IN 3 MONATEN WIEDER!) O2-SONDE MANUELL KALIBRIERT ;NA;NA;1;3;NA
447;08.08.2012;111;592;11,46;100,4;200,2;8,3;6,4;25;1;2;Messprotokoll: Wetter Vortag: erst heiss, dann Temperaturabsturz;NA;NA;1;3;NA
446;08.08.2012;111;0;11,43;99,1;170,9;8,25;5,5;15;1;2;;NA;NA;1;3;NA
444;08.08.2012;111;459;11,5;100,5;171,5;8,21;4,6;10;1;2;;NA;NA;1;3;NA
445;08.08.2012;111;503;11,67;101,5;165,4;8,32;5,1;3;1;2;12 l unten gesamt, weiter unten noch mehr;NA;NA;1;3;NA
449;08.08.2012;111;350;10,96;98,8;268;7,88;5,3;2;1;2;Wetter Messtag: erst kŸhl, dann bedeckt;NA;NA;1;3;NA
468;23.08.2012;111;576;10,54;96,5;220;8,14;6,89;500;1;2; AB HEUTE TEMPERATUR MIT SEPARATEM THERMOMETERTemp LF 7,53;NA;NA;1;3;NA
471;23.08.2012;111;578;11;99,6;225;8,13;6,54;50;1;2;AB HEUTE TEMPERATUR MIT SEPARATEM THERMOMETER;NA;NA;1;3;NA
467;23.08.2012;111;592;11,05;99,6;210,7;;6,59;20;1;2;Temp. LF 7,2;NA;NA;1;3;NA
465;23.08.2012;111;503;11,64;10,15;162,4;8,22;4,5;15;1;2;Wasseraustritt ca 20 m unterhalb des Weges. Temp LF: 5,1AB HEUTE TEMPERATUR MIT SEPARATEM THERMOMETE;NA;NA;1;3;NA
464;23.08.2012;111;459;11,34;99,8;162,4;8,27;4,09;10;1;2;AB HEUTE TEMPERATUR MIT SEPARATEM THERMOMETER, Vergleich: Temp LF  4,6¡;NA;NA;1;3;NA
466;23.08.2012;111;0;11,42;98,5;170,3;8,1;5;3;1;2;Austritt unteres Drittel der Strecke von der BrŸcke bis zur  Ache. Temp LF 5,6 AB HEUTE TEMP  NEU;NA;NA;1;3;NA
470;23.08.2012;111;978;10,82;94,8;210,9;8,06;5,46;2;1;2;Quellaustritt unterhalb der Aussichtsplattform. Temp LF 5,9AB HEUTE TEMPERATUR MIT SEPARATEM THERMOM;NA;NA;1;3;NA
488;04.09.2012;328;576;10,69;9,7;219;8,11;6,97;200;1;1;;NA;NA;3;3;NA
490;04.09.2012;328;978;11,42;99,1;180,6;8,09;5,33;50;1;1;;NA;NA;3;3;NA
491;04.09.2012;328;578;10,78;98,6;223;8,14;6,81;50;1;1;;NA;NA;3;3;NA
485;04.09.2012;328;503;11,27;98,4;167,3;8,24;4,58;40;1;1;15 m unterhalb vom Weg;NA;NA;3;3;NA
486;04.09.2012;328;0;11,14;97,1;179,7;8,06;5,16;30;1;1;20 m unterhalb des Stegs;NA;NA;3;3;NA
487;04.09.2012;328;592;11,48;99;193,3;8,25;5,26;25;1;1;;NA;NA;3;3;NA
489;04.09.2012;328;350;10,74;99,1;NA;8;5,18;1;1;1;;NA;NA;3;3;NA
527;18.09.2012;111;978;11,93;101,8;172,2;8,23;4,94;3000;1;2;;NA;NA;1;1;NA
505;18.09.2012;111;503;11,57;100,4;167,2;8,28;4,62;40;1;2;E.Pr?ll sch?tzt alles zusammen:200 l !!!!;NA;200;1;1;NA
524;18.09.2012;111;592;11,56;100,2;197,2;8,23;4,97;30;1;2;;NA;NA;1;1;NA
506;18.09.2012;111;0;11,36;98,8;180;8,09;5,06;30;1;2;Strang links 120 l;NA;NA;1;1;NA
504;18.09.2012;111;459;11,34;100;168,3;8,22;4,13;10;1;2;;NA;NA;1;1;NA
526;18.09.2012;111;350;10,78;98,3;267;7,84;4,85;3;1;2;;NA;NA;1;1;NA
525;20.09.2012;111;576;10,94;98;217,3;8,19;6,84;600;1;2;;NA;NA;0;0;NA
528;20.09.2012;111;578;11,05;99,3;232;8,18;6,82;50;1;2;Elmar sch?tzt Ÿber 100;NA;NA;0;0;NA
533;05.10.2012;111;576;10,62;95,8;216,7;8,13;7,2;400;1;2;plus 300 l/s oben.TEMPERATUR VON LEITF€HIGKEIT GENOMMEN!;NA;NA;2;2;NA
530;05.10.2012;111;503;11,53;99,7;172,5;8,23;5;50;1;2;Sch?tzung UNTEN alles zusammen! TEMPERATUR VON LEITF€HIGKEIT GENOMMEN!;NA;NA;2;2;NA
536;05.10.2012;111;578;10,89;98,3;221;8,13;7,2;50;1;2;;NA;NA;2;2;NA
534;05.10.2012;111;978;11,5;99,7;184,3;8,17;5,7;30;1;2;TEMPERATUR VON LEITF€HIGKEIT GENOMMEN!;NA;NA;2;2;NA
532;05.10.2012;111;592;11,39;98,4;192,2;8,19;5,6;25;1;2;TEMPERATUR VON LEITF€HIGKEIT GENOMMEN! NEUES THERMOMETER VERGESSEN;NA;NA;2;2;NA
531;05.10.2012;111;0;11,28;97,2;186,9;7,99;5,7;25;1;2;30 m unterhalb alles zusammen 50 l/s TEMPERATUR VON LEITF€HIGKEIT GENOMMEN!;NA;NA;2;2;NA
529;05.10.2012;111;459;11,16;98,4;173,4;8,25;4,6;7;1;2;TEMPERATUR VON LEITF€HIGKEIT GENOMMEN!;NA;NA;2;2;NA
535;05.10.2012;111;350;11,64;96,8;267;7,77;5,3;3;1;2;TEMPERATUR VON LEITF€HIGKEIT GENOMMEN! NEUES THERMOMETER VERGESSEN;NA;NA;2;2;NA
587;07.10.2012;111;592;11,25;97,8;204,3;8,32;5,04;25;1;2; ;-1,15;NA;0;0;NA
568;18.10.2012;111;978;11,47;99,1;176,8;8,25;5,12;1000;1;2;;NA;NA;2;3;NA
566;18.10.2012;111;576;10,61;95,8;217,3;8,18;6,8;400;1;2;;NA;NA;2;3;NA
569;18.10.2012;111;578;10,84;98;220;8,2;6,83;50;1;1;;NA;NA;2;3;NA
565;18.10.2012;111;592;11,35;98,1;195,1;8,24;5,21;40;1;2;Pflock versetzt, Probenahme ab jetzt wie Elmar Pr?ll am rechten Bach gut zug?nglich;NA;NA;2;3;NA
537;18.10.2012;111;459;11,16;98,6;183,8;8,22;4,32;10;1;2;;NA;NA;2;3;NA
564;18.10.2012;111;0;11,19;97,2;195,7;8,07;5,3;5;1;2;;10,59;100;2;3;NA
544;18.10.2012;111;503;11,5;100,1;169,7;8,25;4,68;2;1;2;;12,79;60;2;3;NA
567;18.10.2012;111;350;10,58;96,5;267;7,83;4,91;2;1;2;;NA;NA;2;3;NA
589;31.10.2012;111;576;10,54;96;216,2;8,18;6,54;500;1;2; ;1,96;NA;3;1;NA
591;31.10.2012;111;578;10,78;98,3;220;8,2;6,62;50;1;2;;1,21;NA;3;1;NA
588;31.10.2012;111;592;11,25;97,8;204,3;8,32;5,04;25;1;2;;-1,15;NA;3;1;NA
584;31.10.2012;111;459;10,97;98;171,9;8,27;4,03;5;1;2;;5,85;NA;3;1;NA
592;31.10.2012;111;350;10,62;97,1;266;7,85;4,84;2;1;2; ;1,07;NA;3;1;NA
585;31.10.2012;111;503;10,96;96,3;175,1;8,22;4,59;2;1;2;;1,24;25;3;1;NA
586;31.10.2012;111;0;11,09;96,3;194,7;8,06;5,18;2;1;2;;0,46;50;3;1;NA
590;31.10.2012;111;978;11,13;96,6;211,1;8,15;4,69;1;1;2;;0,3;NA;3;1;NA
671;14.11.2012;334;978;11,45;98,3;176,4;8,18;5,28;800;1;1;sonnig;3,29;NA;3;1;NA
669;14.11.2012;334;576;10,81;96;215,9;8,18;6,81;350;1;1;sonnig;2,82;NA;3;1;NA
672;14.11.2012;334;578;11,12;98,4;218,9;8,19;6,86;45;1;1;sonnig;1,25;NA;3;1;NA
668;14.11.2012;334;592;11,29;97,1;196,6;8,2;5,28;30;1;1;sonnig;4,41;NA;3;1;NA
670;14.11.2012;334;350;10,69;95,9;266;7,81;4,99;3;1;1;sonnig;3,47;NA;3;1;NA
665;15.11.2012;334;459;11,19;98,1;173,1;8,23;4,33;20;1;1;sonnig;6,76;NA;1;1;NA
666;15.11.2012;334;503;11,39;96,7;173,4;8,19;4,84;20;1;1;Quellaustritt ca. 30m unterhalb des urspr. Messpunktes;1,49;40;1;1;NA
667;15.11.2012;334;0;11,28;96,1;187,9;8,05;5,32;2;1;1;Quellaustritt ca. 40m unterhalb des urspr. Messpunktes;0,5;60;1;1;NA
611;28.11.2012;111;576;14,45;94,1;216,8;8,15;6,55;200;1;2;;4,14;NA;3;3;NA
608;28.11.2012;111;578;10,63;98;220;8,17;6,62;50;1;2;;4,37;NA;3;3;NA
604;28.11.2012;111;459;10,46;96,4;168,3;8,23;4,34;20;1;1;;1,93;NA;3;3;NA
607;28.11.2012;111;592;11,05;97,3;210,9;8,21;5,06;5;1;1;;4,67;NA;3;3;NA
612;28.11.2012;111;978;10,46;94,1;216,8;8,15;6,55;2;1;2;;4,14;NA;3;3;NA
605;28.11.2012;111;503;10,42;93,5;175,4;8,14;4,83;2;1;2;;2,8;30;3;3;NA
609;28.11.2012;111;350;10,44;96,9;266;7,85;4,99;1;1;2;;2,15;NA;3;3;NA
610;28.11.2012;111;0;10,9;96;203,9;8;5,51;0,5;1;2;Messprotokoll am 28.11.12: Wetter kŸhl und trŸb;NA;NA;3;3;NA
677;10.12.2012;334;576;11,48;100,3;218,3;8,13;6,5;150;1;1;Schneefall;-0,74;NA;6;1;NA
680;10.12.2012;334;578;12,03;101,6;222;8,1;6,54;50;1;1;Schneefall;-0,62;NA;6;1;NA
676;10.12.2012;334;592;11,48;98,9;213,9;8,22;4,96;20;1;1;;-0,22;NA;1;6;NA
678;10.12.2012;334;350;10,84;98,6;264;7,82;4,98;2;1;1;Schneefall;-3,03;NA;6;1;NA
673;13.12.2012;334;459;11,27;99,6;170,8;8,25;4,37;15;1;1;;-4,2;NA;1;6;NA
679;13.12.2012;334;978;11,15;94,4;212,3;8,14;4,54;1;1;1;;-9,12;NA;1;6;NA
674;17.12.2012;328;503;10,74;93,8;189,6;7,98;4,9;1;1;1;;1,42;3;0;0;NA
675;17.12.2012;328;0;11,16;96,9;218,7;7,98;5,13;0,5;1;1;;0,7;1;0;0;NA
688;03.01.2013;334;578;11,19;98,4;223;8,34;6,6;20;1;2;;1,32;NA;2;2;NA
681;03.01.2013;334;459;11,24;99;184,2;8,39;4,55;18;1;1;am Quellaustritt gemessen;2,61;NA;2;2;NA
684;03.01.2013;334;592;12,07;99,7;213,8;8,17;3,25;5;1;2;;0,77;NA;2;2;NA
685;03.01.2013;328;576;10,98;95,6;22,3;8,18;5,88;5;1;2;;1,98;NA;2;2;NA
683;03.01.2013;334;0;11,24;95,8;216,7;7,91;5,69;1;1;1;ca. 30m unterhalb des norm. Me§punktes;0,4;30;2;2;NA
687;03.01.2013;334;978;10,81;93,1;208,1;8;5,74;1;1;1;Messung am ursprŸnglichen Quellaustritt;0,43;NA;2;2;NA
682;03.01.2013;334;503;10,76;92,1;179,9;8,06;5,01;0,5;1;1;25m unterhalb v. normalem Me§punkt;1,82;30;2;2;NA
686;03.01.2013;328;350;11,19;99;266;8,1;4,85;0,25;1;2;;1,38;NA;2;2;NA
3787;16.01.2013;328;459;10,99;99,5;184,2;8,2;3,55;5;1;2;;2,65;NA;2;6;NA
3788;16.01.2013;328;503;10,34;91,7;177,9;8;4,32;0,2;1;2;50m unter Steg;1,73;10;2;6;NA
3794;21.01.2013;328;578;10,88;99,7;221;8,17;6,55;20;1;2;;0,47;NA;2;4;NA
3791;21.01.2013;328;576;12,07;100,2;219,3;8,09;NA;5;1;2;;0,5;NA;2;6;NA
3790;21.01.2013;328;592;11,38;99;216,4;8,26;5;5;1;1;;-1,8;NA;2;6;NA
3789;21.01.2013;328;0;11,8;99,1;229;7,78;5,63;0,5;1;1;30m unter Steg;-2,7;15;2;6;NA
3793;21.01.2013;328;978;10,72;95,3;207,6;7,89;5,67;0,2;1;1;;2;NA;2;6;NA
3792;21.01.2013;328;350;11,35;101;266;8,1;4,56;0,1;1;2;;-1,85;NA;2;6;NA
696;30.01.2013;328;578;10,96;99,1;221;8,21;6,32;20;1;2;;0,28;NA;6;3;NA
691;30.01.2013;328;0;11,5;100,5;180,3;8,27;5,13;8;1;2;;4,6;800;6;3;NA
689;30.01.2013;328;459;11,25;100,2;181,5;8,4;4,05;7;1;2;;4,9;NA;6;3;NA
693;30.01.2013;328;576;10,93;97;220;8,22;6,22;7;1;2;;0;NA;6;3;NA
692;30.01.2013;328;592;11,67;99,5;187,5;8,29;4,8;5;1;2;;1,3;NA;6;3;NA
694;30.01.2013;328;978;10,82;94,7;229;8,07;5,34;1;1;2;am Steg;2,9;NA;6;3;NA
690;30.01.2013;328;503;11,28;101,4;167,8;8,05;4,52;0,5;1;2;2 m oberhalb des Weges;5,1;100;6;3;NA
695;30.01.2013;328;350;10,7;97,2;265;7,94;4,53;0,5;1;2;;3,67;NA;6;3;NA
704;13.02.2013;328;578;11,05;99,3;223;8,26;6,36;30;1;1;;-4,8;NA;2;3;NA
805;13.02.2013;328;459;11,05;99,3;223;8,26;NA;30;1;1;;-4,8;NA;2;3;NA
697;13.02.2013;328;459;10,2;99,2;185,4;8,3;4,09;1;1;1;;-3,9;NA;2;3;NA
814;13.02.2013;328;459;10,2;99,2;185,4;8,3;4,09;1;1;1;bew?lkt;-3,9;NA;2;3;NA
698;13.02.2013;328;503;12,72;96,2;180,6;7,99;4,79;0,5;1;1;;-2,73;5;2;3;NA
815;13.02.2013;328;503;12,72;96,2;180,6;7,99;4,79;0,5;1;1;bew?lkt;-2,73;5;2;3;NA
700;14.02.2013;328;592;11,65;98,6;222;8,25;4,79;1,5;1;1;;-6,55;NA;3;0;NA
817;14.02.2013;328;592;11,65;98,6;222;8,25;4,79;1,5;1;1;bew?lkt;-6,55;NA;3;0;NA
702;14.02.2013;328;350;11,31;100,1;264;8,21;4,39;0,7;1;1;;-6,4;NA;3;0;NA
701;15.02.2013;328;576;10,79;96,5;220;8,17;6,18;3;1;1;;-4,14;NA;0;0;NA
699;15.02.2013;328;0;11,11;96,2;231;7,93;5,37;1;1;1;;-0,93;10;0;0;NA
816;15.02.2013;328;0;11,11;96,2;231;7,93;5,37;1;1;1;bew?lkt;-0,93;10;0;0;NA
